area,orientation,decoration,floor,building_type,price,price_per_m,position,followers,publish_time,rooms
102.86,东,精装,低楼层,塔楼,760.0,73887.0,牡丹园,19,120.0,3
168.34,东南,精装,中楼层,塔楼,1880.0,111679.0,万柳,17,365.0,4
153.81,东南,精装,低楼层,塔楼,1530.0,99474.0,知春路,17,60.0,4
98.92,东北,其他,低楼层,塔楼,1212.0,122524.0,万柳,0,4.0,4
101.01,西南,精装,低楼层,塔楼,1160.0,114841.0,知春路,19,365.0,3
72.5,西南,其他,高楼层,塔楼,758.0,104552.0,厂洼,7,10.0,4
98.27,东,其他,高楼层,板塔结合,1090.0,110919.0,清河,42,365.0,4
84.4,东,简装,低楼层,塔楼,780.0,92418.0,知春路,17,60.0,3
113.58,西,精装,低楼层,塔楼,1099.0,96760.0,紫竹桥,20,120.0,3
205.03,南,简装,中楼层,板楼,2950.0,143882.0,世纪城,0,,5
68.23,东南,精装,低楼层,塔楼,565.0,82809.0,世纪城,17,90.0,2
57.0,西北,精装,高楼层,塔楼,630.0,110527.0,世纪城,12,365.0,2
86.77,西北,精装,中楼层,板塔结合,780.0,89893.0,北太平庄,21,120.0,3
82.75,南,简装,中楼层,塔楼,785.0,94865.0,北太平庄,27,180.0,3
92.7,南,简装,中楼层,板楼,880.0,94930.0,四季青,17,90.0,4
93.28,南,精装,高楼层,塔楼,669.0,71720.0,紫竹桥,14,150.0,3
90.5,南,简装,中楼层,板楼,920.0,101658.0,四季青,10,270.0,4
161.99,南,简装,中楼层,板楼,1700.0,104945.0,四季青,49,240.0,5
84.15,南,简装,低楼层,板楼,759.0,90197.0,紫竹桥,28,90.0,4
77.6,南,其他,高楼层,板楼,760.0,97939.0,紫竹桥,45,330.0,4
93.09,南,简装,高楼层,板楼,768.0,82501.0,海淀北部新区,8,8.0,3
192.39,东北,其他,中楼层,塔楼,1108.0,57592.0,皂君庙,5,60.0,4
94.9,南,其他,中楼层,板楼,799.0,84194.0,二里庄,13,365.0,4
90.3,西南,简装,中楼层,板楼,900.0,99668.0,苏州桥,36,365.0,4
100.27,西北,简装,中楼层,塔楼,1186.0,118281.0,马甸,16,270.0,4
92.69,南,其他,中楼层,板楼,930.0,100335.0,苏州桥,34,365.0,4
95.11,南,精装,高楼层,板楼,790.0,83062.0,二里庄,12,120.0,3
101.52,西北,精装,中楼层,塔楼,839.0,82644.0,小西天,9,60.0,3
90.54,南,简装,低楼层,板楼,965.0,106583.0,苏州桥,20,365.0,4
90.42,东北,简装,中楼层,塔楼,1080.0,119443.0,五道口,20,330.0,4
153.59,东南,精装,低楼层,塔楼,1580.0,102872.0,双榆树,7,150.0,5
92.83,东,其他,中楼层,塔楼,790.0,85102.0,白石桥,28,60.0,4
94.61,南,精装,低楼层,板楼,1080.0,114153.0,上地,10,60.0,4
97.1,东,精装,高楼层,板楼,750.0,77240.0,苏州桥,7,26.0,5
97.49,西北,精装,中楼层,塔楼,1020.0,104627.0,小西天,6,90.0,3
90.85,东,精装,中楼层,板楼,800.0,88058.0,紫竹桥,11,60.0,5
99.49,南,精装,中楼层,板楼,1080.0,108554.0,海淀北部新区,9,180.0,5
92.18,南,精装,中楼层,板塔结合,1100.0,119332.0,双榆树,18,210.0,5
104.44,西,简装,中楼层,塔楼,690.0,66067.0,皂君庙,11,365.0,3
94.73,东,精装,高楼层,塔楼,760.0,80229.0,二里庄,9,180.0,3
105.52,南,精装,低楼层,板塔结合,1080.0,102351.0,田村,15,60.0,3
106.41,东,精装,中楼层,板塔结合,1090.0,102434.0,清河,5,30.0,3
97.73,南,精装,中楼层,板楼,1100.0,112555.0,清河,19,30.0,5
103.18,南,其他,中楼层,塔楼,1399.0,135589.0,万柳,5,330.0,3
109.94,南,精装,中楼层,板楼,1080.0,98236.0,马连洼,9,60.0,4
109.89,南,精装,低楼层,板楼,1060.0,96461.0,马连洼,86,270.0,4
107.5,东南,简装,高楼层,塔楼,799.0,74326.0,学院路,64,270.0,5
151.77,东,精装,高楼层,板塔结合,1100.0,72479.0,西三旗,5,30.0,5
91.2,西南,其他,中楼层,板楼,880.0,96492.0,万柳,0,5.0,3
108.16,西南,精装,中楼层,塔楼,1060.0,98003.0,西直门,59,180.0,4
97.23,东,简装,低楼层,板楼,798.0,82074.0,清河,9,29.0,4
97.32,南,精装,低楼层,板楼,798.0,81998.0,西北旺,77,210.0,4
109.84,南,精装,低楼层,板楼,1100.0,100146.0,海淀北部新区,8,30.0,5
98.02,西南,精装,低楼层,板塔结合,1100.0,112222.0,清河,1,26.0,3
168.08,南,精装,中楼层,板楼,1980.0,117802.0,四季青,55,365.0,5
166.71,南,精装,中楼层,板楼,1950.0,116970.0,四季青,9,30.0,5
102.63,南,简装,中楼层,板楼,1099.0,107084.0,万寿路,6,60.0,3
71.8,南,简装,低楼层,板楼,788.0,109750.0,北太平庄,24,210.0,4
110.19,西,精装,低楼层,塔楼,1100.0,99828.0,双榆树,3,30.0,3
213.31,南,简装,高楼层,板楼,3300.0,154705.0,世纪城,11,365.0,6
207.22,西南,其他,中楼层,塔楼,2200.0,106168.0,世纪城,0,30.0,6
241.13,南,精装,高楼层,板楼,3450.0,143077.0,世纪城,2,28.0,6
83.97,东,精装,低楼层,板塔结合,799.0,95154.0,北太平庄,32,365.0,4
77.6,东,其他,低楼层,板楼,798.0,102836.0,马甸,14,365.0,3
207.22,东南,精装,低楼层,塔楼,2200.0,106168.0,世纪城,4,60.0,6
